EVENT_LABEL,EVENT_TIMESTAMP,LABEL_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,card_bin,customer_name,billing_street,billing_city,billing_state,billing_zip,billing_latitude,billing_longitude,billing_country,customer_job,ip_address,customer_email,billing_phone,user_agent,product_category,order_price,payment_currency,merchant
0,2023-01-09T15:11:24Z,2023-01-09T15:11:24Z,13473dc45464c92773a68d333ab572d2c,customer,096-28-4648,304159,Diane,66923 Fitzgerald Bridge,Cincinnati,OH,45204,39.0963,-84.5719,US,Investment analyst,190.20.57.26,melissa29@santos.com,+1-722-401-1678,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),shopping_net,7.98,HKD,fraud_Boyer PLC
0,2023-02-18T21:11:56Z,2023-02-18T21:11:56Z,134976a22050f390d279a4df3f7281e3e,customer,498-66-3594,431095,Richard,7130 James Fields Apt. 720,Proctor,OK,74457,36.0308,-94.7613,US,Pension scheme manager,62.152.69.16,mistytucker@yahoo.com,385-318-6175,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2012-02-02 11:35:19 Firefox/9.0,home,84.33,CVE,fraud_Schmidt-Larkin
1,2023-02-26T11:17:54Z,2023-02-26T11:17:54Z,134ef05a8509075d122f3ea414e3ed771,customer,558-20-0244,601103,Tiffany,93569 Ross Hollow Apt. 740,Kaukauna,WI,54130,44.2956,-88.2717,US,"Engineer, control and instrumentation",119.138.47.205,willissamuel@gmail.com,877-231-5474-57250,Opera/8.64.(Windows NT 5.01; or-IN) Presto/2.9.162 Version/11.00,grocery_pos,300.83,HTG,"fraud_Schultz, Simonis and Little"
1,2023-02-20T20:16:46Z,2023-02-20T20:16:46Z,13576bfad48ca840c4e9c6c3625236055,customer,605-42-1002,463303,Lisa,52826 Howard Centers Apt. 403,Ogema,WI,54459,45.4392,-90.2565,US,"Surveyor, planning and development",87.111.158.3,justinbaker@ware.com,1-456-559-1345-361,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2017-01-07 12:33:27 Firefox/3.8,grocery_pos,320.59,XCD,fraud_Kiehn-Emmerich
0,2023-02-28T15:57:47Z,2023-02-28T15:57:47Z,1358affeabbaf0ceeb2f0af219d016b5e,customer,134-42-7674,180096,David,1088 Carter Cape,Rocky Gap,VA,24366,37.2578,-81.1159,US,Artist,14.225.201.160,rebekahdelacruz@cunningham.com,412-519-4692,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2 rv:5.0; uz-UZ) AppleWebKit/535.8.7 (KHTML, like Gecko) Version/4.0.3 Safari/535.8.7",shopping_net,927.23,SDG,fraud_Medhurst PLC
0,2023-02-15T03:35:23Z,2023-02-15T03:35:23Z,1370d3d518c8be7a04dfffbad76c7bf3f,customer,498-66-3594,431095,Richard,7130 James Fields Apt. 720,Proctor,OK,74457,36.0308,-94.7613,US,Pension scheme manager,62.152.69.16,mistytucker@yahoo.com,385-318-6175,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2012-02-02 11:35:19 Firefox/9.0,kids_pets,48.68,JEP,"fraud_Weber, Thiel and Hammes"
0,2022-12-27T18:17:48Z,2022-12-27T18:17:48Z,13717801f24f71366cce2746eff6cb8f3,customer,777-07-5349,501810,Amber,099 Murphy River,Rhodell,WV,25915,37.6254,-81.2749,US,Furniture designer,207.51.245.177,gonzaleslinda@gmail.com,5317057541,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),gas_transport,62.4,NIO,fraud_Brekke and Sons
0,2022-12-11T15:57:53Z,2022-12-11T15:57:53Z,138c2a9f8f964e22a474debcd35c9be5b,customer,301-38-5547,601160,Andrew,17584 Shepard Trail Apt. 972,Dougherty,TX,79231,33.9446,-101.0922,US,Tax inspector,206.120.111.23,jacksonkim@johnson.com,693-844-6858-2937,Opera/9.43.(Windows NT 6.1; nds-NL) Presto/2.9.161 Version/10.00,travel,5.17,UGX,fraud_Bednar Inc
0,2022-12-10T14:54:35Z,2022-12-10T14:54:35Z,138e6aca4fb8933b0715177e6a48f1bd8,customer,455-54-9050,412156,Christina,884 Victoria Ways,Peachtree City,GA,30269,33.3915,-84.5635,US,Dispensing optician,130.40.143.57,pamprice@perez-owens.net,+1-254-453-7862,Opera/8.24.(Windows 98; Win 9x 4.90; mhr-RU) Presto/2.9.185 Version/10.00,food_dining,142.0,INR,fraud_Bechtelar-Rippin
0,2023-01-24T04:36:51Z,2023-01-24T04:36:51Z,13981f297affcadde0f166d8b45fdf59f,customer,168-05-1492,354461,Robert,5104 Jacob Dale Suite 035,Fieldon,IL,62031,39.1086,-90.5297,US,Water quality scientist,183.218.47.178,nicholas99@johnson.info,+1-616-672-7322,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7 rv:5.0; ms-MY) AppleWebKit/534.7.3 (KHTML, like Gecko) Version/5.1 Safari/534.7.3",kids_pets,66.44,MYR,fraud_Schaefer Ltd
0,2022-12-30T14:06:45Z,2022-12-30T14:06:45Z,13b060123a7fffba4a14d9b96a24027dd,customer,626-22-7468,355686,Rachel,4814 Moore Land Suite 451,Brohard,WV,26138,39.0338,-81.1775,US,Chief Operating Officer,60.21.39.92,sotochristopher@rivera.net,692-921-6956,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.14.2 (KHTML, like Gecko) Version/5.0.4 Safari/531.14.2",kids_pets,17.33,FJD,fraud_Hoppe-Parisian
0,2022-12-10T00:17:26Z,2022-12-10T00:17:26Z,13c662971b6e90205e083d43396e434e0,customer,034-06-3427,474674,Samantha,610 Hayes Mountains,Buffalo Center,IA,50424,43.3732,-93.9376,US,Hydrographic surveyor,130.166.240.172,toddvelazquez@gmail.com,358-502-8374-7635,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9 rv:5.0; ja-JP) AppleWebKit/532.13.2 (KHTML, like Gecko) Version/4.0.4 Safari/532.13.2",entertainment,72.59,DKK,fraud_Bins-Tillman
0,2023-03-01T07:47:10Z,2023-03-01T07:47:10Z,13c8031da727c39cb77f9d454abd50725,customer,840-68-3481,492243,Scott,62467 Paul Mill Apt. 875,Sacramento,NM,88347,32.8052,-105.6211,US,"Clinical scientist, histocompatibility and immunogenetics",94.156.8.99,patricia22@wolf.com,2342865325,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),grocery_pos,103.39,AOA,fraud_Rau and Sons
1,2022-11-29T16:25:05Z,2022-11-29T16:25:05Z,13d7a54eebc0879cae8916119f733f5a9,customer,676-74-6828,483376,Joann,2630 Frye Dam Apt. 747,Buckeye,AZ,85396,33.468,-112.4787,US,Automotive engineer,28.121.198.169,colondouglas@williams.org,+1-688-862-3307,Opera/8.91.(Windows NT 6.0; kok-IN) Presto/2.9.183 Version/10.00,kids_pets,74.72,UZS,fraud_Little Ltd
0,2022-11-17T12:51:42Z,2022-11-17T12:51:42Z,13dbb0902b971f8075c1b9054faf32cbf,customer,273-54-6512,372273,Jennifer,1955 Kendra Well,Pine City,MN,55063,45.8363,-92.9042,US,Trade mark attorney,148.41.67.98,mary80@hotmail.com,+1-036-676-5715,Mozilla/5.0 (Android 2.3.4; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,shopping_pos,8.01,TMT,fraud_Jewess LLC
0,2023-01-19T11:15:10Z,2023-01-19T11:15:10Z,13ef3935e0c47f5163c3a8dff81824ae0,customer,812-83-9557,601195,Joe,4337 Julia Park Suite 722,Austin,TX,78721,30.2721,-97.6868,US,"Engineer, technical sales",167.230.238.237,whitebryan@yahoo.com,7806421650,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),misc_net,8.97,PGK,fraud_Klocko LLC
0,2023-02-18T17:48:30Z,2023-02-18T17:48:30Z,13ffffc6ff3f70c3f9bb95f4b94a64bf6,customer,840-68-3481,492243,Scott,62467 Paul Mill Apt. 875,Sacramento,NM,88347,32.8052,-105.6211,US,"Clinical scientist, histocompatibility and immunogenetics",94.156.8.99,patricia22@wolf.com,2342865325,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),home,69.43,BOB,"fraud_O'Reilly, Mohr and Purdy"
0,2023-02-07T23:24:37Z,2023-02-07T23:24:37Z,14199c66c0fb591d8a9639196be905330,customer,360-33-7464,305999,Tina,1015 Jonathan Bypass Apt. 209,Lehigh Acres,FL,33976,26.5952,-81.6849,US,Field seismologist,12.121.13.12,leechristopher@nguyen.net,+1-130-243-8272-4932,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/34.0.840.0 Safari/531.0",misc_pos,309.96,BOB,"fraud_Yost, Block and Koepp"
0,2023-03-04T09:02:02Z,2023-03-04T09:02:02Z,141a7abbde220fbf4c1841f33242f644d,customer,669-41-2164,427298,Carrie,7243 Johnson Trail Apt. 870,White Sulphur Springs,NY,12787,41.8002,-74.8286,US,Event organiser,149.100.179.67,darrellli@gmail.com,+1-004-565-4835,Opera/9.34.(X11; Linux i686; nds-NL) Presto/2.9.189 Version/11.00,grocery_pos,115.56,BWP,fraud_O'Keefe-Hudson
1,2022-11-22T07:46:34Z,2022-11-22T07:46:34Z,1427da285aeb3ade81560b12c72d41b42,customer,743-80-1423,676365,Kevin,20399 Robert Views Apt. 156,Henderson,NE,68371,40.7814,-97.7979,US,Actor,60.140.140.179,kevinpayne@hunt.com,723-894-9284,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),shopping_net,1064.63,YER,fraud_Schumm PLC
0,2022-11-13T13:26:01Z,2022-11-13T13:26:01Z,142e56e7789a7980cb95f4d929109f1cc,customer,504-41-0703,248844,Steven,74570 Erika Alley Suite 716,Webster,FL,33597,28.549,-82.0805,US,"Psychologist, counselling",174.49.73.218,kristinalucas@graham.net,414-175-6581-56027,Opera/8.72.(X11; Linux x86_64; lij-IT) Presto/2.9.187 Version/12.00,personal_care,29.04,LYD,"fraud_Nienow, Barrows and Romaguera"
0,2022-12-25T20:03:27Z,2022-12-25T20:03:27Z,1431e9ad663c7a54add4dcbe8609a07a5,customer,125-42-2556,499512,Scott,473 Carney Gardens,Mansfield Center,CT,6250,41.7698,-72.2011,US,"Editor, magazine features",151.54.185.49,hensleybrittany@yahoo.com,881-109-8786,Opera/8.90.(X11; Linux i686; fil-PH) Presto/2.9.182 Version/12.00,shopping_net,6.03,BRL,"fraud_Towne, Greenholt and Koepp"
0,2023-02-17T01:05:59Z,2023-02-17T01:05:59Z,143e7ef91ee4a0ac58fdbedb1ea2e12ab,customer,273-54-6512,372273,Jennifer,1955 Kendra Well,Pine City,MN,55063,45.8363,-92.9042,US,Trade mark attorney,148.41.67.98,mary80@hotmail.com,+1-036-676-5715,Mozilla/5.0 (Android 2.3.4; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,shopping_pos,1.68,USD,fraud_Hermann and Sons
1,2023-01-21T16:07:33Z,2023-01-21T16:07:33Z,143f6d4a9fd3839679031d414e66ebc5c,customer,584-17-2706,303195,Carolyn,523 Christian Views,Arbuckle,CA,95912,39.0138,-122.0274,US,"Designer, ceramics/pottery",184.239.88.36,ydeleon@kelley-smith.com,001-396-9776-1443,Opera/8.81.(X11; Linux i686; bo-CN) Presto/2.9.187 Version/11.00,health_fitness,53.76,SEK,fraud_Carroll PLC
0,2022-12-12T20:34:39Z,2022-12-12T20:34:39Z,1447b9b16c9be4b5158b76448a527dd04,customer,558-20-0244,601103,Tiffany,93569 Ross Hollow Apt. 740,Kaukauna,WI,54130,44.2956,-88.2717,US,"Engineer, control and instrumentation",119.138.47.205,willissamuel@gmail.com,877-231-5474-57250,Opera/8.64.(Windows NT 5.01; or-IN) Presto/2.9.162 Version/11.00,food_dining,173.4,BRL,fraud_Kuhn Group
0,2023-02-24T14:46:41Z,2023-02-24T14:46:41Z,144d739f8a92d4b18a7decbadf92b07f5,customer,777-07-5349,501810,Amber,099 Murphy River,Rhodell,WV,25915,37.6254,-81.2749,US,Furniture designer,207.51.245.177,gonzaleslinda@gmail.com,5317057541,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),home,8.06,KHR,fraud_O'Connell-Ullrich
0,2023-01-30T19:17:47Z,2023-01-30T19:17:47Z,1455a2d2084ed535decda53355e7d73c0,customer,777-07-5349,501810,Amber,099 Murphy River,Rhodell,WV,25915,37.6254,-81.2749,US,Furniture designer,207.51.245.177,gonzaleslinda@gmail.com,5317057541,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),home,5.83,EGP,fraud_O'Connell-Ullrich
1,2022-12-23T22:52:09Z,2022-12-23T22:52:09Z,1457ea9f4b0b57b78ba8f6819b0f4301b,customer,301-38-5547,601160,Andrew,17584 Shepard Trail Apt. 972,Dougherty,TX,79231,33.9446,-101.0922,US,Tax inspector,206.120.111.23,jacksonkim@johnson.com,693-844-6858-2937,Opera/9.43.(Windows NT 6.1; nds-NL) Presto/2.9.161 Version/10.00,food_dining,124.93,MKD,fraud_Harris Group
0,2023-02-16T22:47:59Z,2023-02-16T22:47:59Z,146c544c5070a603939e21e7b3e543b15,customer,412-03-0350,497472,Jamie,1784 Luna Run,Girardville,PA,17935,40.7922,-76.2858,US,"Civil engineer, consulting",41.102.80.95,renee34@gutierrez.info,1-048-882-2296-90654,Mozilla/5.0 (Android 5.1; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,entertainment,495.52,ZWD,fraud_Spencer PLC
1,2022-12-08T05:15:08Z,2022-12-08T05:15:08Z,14abb79f23140d4c22823d9bb918a2ce7,customer,284-54-4724,305600,Andrew,6616 Estes Lakes Apt. 296,Dixon,IA,52745,41.7113,-90.7553,US,Art therapist,209.2.157.39,michaelmays@bryan.com,+1-820-758-6046,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/15.9l2362.0 Mobile/34R637 Safari/533.2",personal_care,82.89,IDR,fraud_Morissette-Schaefer
0,2023-01-06T08:12:21Z,2023-01-06T08:12:21Z,14c68157caa9bc9153d8ec85de024e4df,customer,103-53-6245,384151,Timothy,331 Chelsea Stream,Bath,SD,57427,45.4564,-98.3552,US,"Scientist, audiological",204.176.251.42,qcook@hotmail.com,328-650-3436-4491,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/35.0.845.0 Safari/533.2",misc_net,717.73,USD,fraud_Volkman Ltd
0,2023-01-16T16:55:41Z,2023-01-16T16:55:41Z,14c8bc3b4816d6db5ba15f845e7fbe929,customer,412-89-9730,374567,Lindsey,7517 Jon Shores Apt. 113,Combes,TX,78535,26.2451,-97.7416,US,Advertising art director,44.127.31.208,jwalters@yahoo.com,322-719-1570-941,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/24.0.891.0 Mobile/49E558 Safari/536.0",misc_net,3.24,RWF,"fraud_Lehner, Mosciski and King"
1,2023-01-02T14:33:51Z,2023-01-02T14:33:51Z,14cf3f633c84fb4c16cd030fab208bf19,customer,273-54-6512,372273,Jennifer,1955 Kendra Well,Pine City,MN,55063,45.8363,-92.9042,US,Trade mark attorney,148.41.67.98,mary80@hotmail.com,+1-036-676-5715,Mozilla/5.0 (Android 2.3.4; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,grocery_pos,311.12,PGK,"fraud_Lockman, West and Runte"
1,2022-12-04T14:30:53Z,2022-12-04T14:30:53Z,14d066442a425a7aba6407691fe86cd42,customer,734-22-3852,213142,Cynthia,876 David Ford Apt. 754,Margie,MN,56658,48.0904,-93.8292,US,Chief of Staff,91.186.158.112,blacksandra@gmail.com,+1-015-313-4677,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lo-LA) AppleWebKit/532.21.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.21.2",entertainment,103.35,MXN,fraud_Nienow PLC
0,2023-01-06T20:08:44Z,2023-01-06T20:08:44Z,14e66b482583401d643e932b8aa4a1b33,customer,044-91-4443,353986,Steven,0674 Reginald Ville Apt. 682,Desha,AR,72527,35.7411,-91.6985,US,Barrister's clerk,161.130.203.124,dsullivan@delacruz.com,1-365-546-9781,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nb-NO) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.20.4",personal_care,30.93,BAM,fraud_Watsica LLC
0,2023-01-29T04:15:50Z,2023-01-29T04:15:50Z,14f0332ec7587d3f5ded69a0529377c55,customer,840-68-3481,492243,Scott,62467 Paul Mill Apt. 875,Sacramento,NM,88347,32.8052,-105.6211,US,"Clinical scientist, histocompatibility and immunogenetics",94.156.8.99,patricia22@wolf.com,2342865325,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),health_fitness,73.14,MAD,"fraud_Conroy, Balistreri and Gorczany"
0,2022-12-24T22:11:59Z,2022-12-24T22:11:59Z,14fa269450fd841ed0c05411406a9efe3,customer,168-05-1492,354461,Robert,5104 Jacob Dale Suite 035,Fieldon,IL,62031,39.1086,-90.5297,US,Water quality scientist,183.218.47.178,nicholas99@johnson.info,+1-616-672-7322,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7 rv:5.0; ms-MY) AppleWebKit/534.7.3 (KHTML, like Gecko) Version/5.1 Safari/534.7.3",food_dining,32.21,ERN,fraud_Bechtelar-Rippin
1,2023-01-02T15:20:43Z,2023-01-02T15:20:43Z,150133d65197912e911b3f3d3e1d3e7e6,customer,626-22-7468,355686,Rachel,4814 Moore Land Suite 451,Brohard,WV,26138,39.0338,-81.1775,US,Chief Operating Officer,60.21.39.92,sotochristopher@rivera.net,692-921-6956,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.14.2 (KHTML, like Gecko) Version/5.0.4 Safari/531.14.2",shopping_pos,952.24,CHF,fraud_Mohr Inc
0,2022-12-26T06:45:13Z,2022-12-26T06:45:13Z,151800fac4ba99eb4e5b812bc303bd888,customer,455-54-9050,412156,Christina,884 Victoria Ways,Peachtree City,GA,30269,33.3915,-84.5635,US,Dispensing optician,130.40.143.57,pamprice@perez-owens.net,+1-254-453-7862,Opera/8.24.(Windows 98; Win 9x 4.90; mhr-RU) Presto/2.9.185 Version/10.00,gas_transport,63.81,ERN,fraud_Brekke and Sons
1,2022-12-02T05:36:01Z,2022-12-02T05:36:01Z,152bb29c379c10cd580ece281b86bd7a6,customer,016-45-7761,601104,Patricia,257 Eric Extensions,Hildale,UT,84784,37.0044,-112.9784,US,Government social research officer,92.184.219.28,nathan48@yahoo.com,5855884205,Opera/8.39.(X11; Linux i686; fa-IR) Presto/2.9.167 Version/12.00,misc_net,778.33,ISK,fraud_Kerluke PLC
0,2023-01-21T00:47:51Z,2023-01-21T00:47:51Z,152be8bb58185ac99b7de7e636f1aa4cd,customer,626-22-7468,355686,Rachel,4814 Moore Land Suite 451,Brohard,WV,26138,39.0338,-81.1775,US,Chief Operating Officer,60.21.39.92,sotochristopher@rivera.net,692-921-6956,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.14.2 (KHTML, like Gecko) Version/5.0.4 Safari/531.14.2",home,12.78,RWF,fraud_Beier and Sons
0,2022-11-27T20:18:15Z,2022-11-27T20:18:15Z,1554978592f716ec5da47858809e1e88d,customer,089-34-9633,454222,Desiree,729 Jason Manors Suite 015,Ririe,ID,83443,43.5197,-111.5266,US,Tax inspector,221.12.101.114,christophergarcia@hall.info,+1-855-996-0547,Opera/9.73.(X11; Linux x86_64; mt-MT) Presto/2.9.168 Version/10.00,gas_transport,53.72,UAH,fraud_Huels-Hahn
1,2022-12-11T02:20:36Z,2022-12-11T02:20:36Z,155878c0538b5bc668b30777da7506bf2,customer,855-98-8128,480164,Marc,85457 Sarah Ridge,Chestnut Hill,MA,2467,42.3164,-71.1612,US,Sports administrator,137.82.252.65,crystalsmith@hotmail.com,+1-157-108-1806-3519,Opera/8.67.(X11; Linux x86_64; wa-BE) Presto/2.9.180 Version/10.00,misc_net,808.58,QAR,"fraud_Stehr, Jewess and Schimmel"
0,2023-02-07T22:00:09Z,2023-02-07T22:00:09Z,1571a0287fda2a04f31f52e47b94786cb,customer,125-42-2556,499512,Scott,473 Carney Gardens,Mansfield Center,CT,6250,41.7698,-72.2011,US,"Editor, magazine features",151.54.185.49,hensleybrittany@yahoo.com,881-109-8786,Opera/8.90.(X11; Linux i686; fil-PH) Presto/2.9.182 Version/12.00,home,24.4,ALL,fraud_Schmidt-Larkin
0,2023-03-03T01:24:49Z,2023-03-03T01:24:49Z,158e15dd73acf173b297e8bf9746c6c3f,customer,116-97-7962,352494,Mark,15768 Hernandez Field Suite 893,Norton,KS,67654,39.8407,-99.8878,US,Manufacturing engineer,196.26.14.132,dsteele@riggs.com,+1-200-615-9860,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/28.0.834.0 Safari/533.0",home,172.1,XOF,fraud_Botsford PLC
0,2022-11-09T13:36:24Z,2022-11-09T13:36:24Z,15905f5452ede32c9a475731ae3c7599e,customer,125-42-2556,499512,Scott,473 Carney Gardens,Mansfield Center,CT,6250,41.7698,-72.2011,US,"Editor, magazine features",151.54.185.49,hensleybrittany@yahoo.com,881-109-8786,Opera/8.90.(X11; Linux i686; fil-PH) Presto/2.9.182 Version/12.00,kids_pets,14.78,HTG,fraud_Barton LLC
1,2022-11-12T05:06:41Z,2022-11-12T05:06:41Z,159e910639ee3351de59082a2ae51e0e6,customer,267-85-7586,357961,Rick,688 Simmons Divide Suite 820,Minneapolis,MN,55443,45.1194,-93.3431,US,Ship broker,55.112.91.105,jacobosborne@martinez.org,691-852-5329,Opera/8.76.(Windows NT 6.1; et-EE) Presto/2.9.163 Version/10.00,shopping_pos,5.53,BHD,fraud_Torphy-Goyette
0,2022-12-28T13:12:07Z,2022-12-28T13:12:07Z,15b1ee7d4f62808ec4916c9e5e2c3f1a4,customer,558-20-0244,601103,Tiffany,93569 Ross Hollow Apt. 740,Kaukauna,WI,54130,44.2956,-88.2717,US,"Engineer, control and instrumentation",119.138.47.205,willissamuel@gmail.com,877-231-5474-57250,Opera/8.64.(Windows NT 5.01; or-IN) Presto/2.9.162 Version/11.00,shopping_net,68.51,PAB,fraud_Gleason-Macejkovic
1,2022-11-22T16:02:52Z,2022-11-22T16:02:52Z,15bc1c8e2cf879fe6b970bfc435c10441,customer,096-28-4648,304159,Diane,66923 Fitzgerald Bridge,Cincinnati,OH,45204,39.0963,-84.5719,US,Investment analyst,190.20.57.26,melissa29@santos.com,+1-722-401-1678,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),gas_transport,59.64,MWK,fraud_Schmitt Inc
0,2023-02-13T06:44:45Z,2023-02-13T06:44:45Z,15c06d48f16ac092d4eb74e9447d3d983,customer,777-07-5349,501810,Amber,099 Murphy River,Rhodell,WV,25915,37.6254,-81.2749,US,Furniture designer,207.51.245.177,gonzaleslinda@gmail.com,5317057541,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),entertainment,13.05,BZD,fraud_Kilback and Sons
0,2023-01-18T11:41:17Z,2023-01-18T11:41:17Z,15c6ef6230efafda9370ea8f65223e697,customer,412-89-9730,374567,Lindsey,7517 Jon Shores Apt. 113,Combes,TX,78535,26.2451,-97.7416,US,Advertising art director,44.127.31.208,jwalters@yahoo.com,322-719-1570-941,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/24.0.891.0 Mobile/49E558 Safari/536.0",travel,128.28,ZWD,fraud_Hackett Group
0,2022-11-12T02:40:21Z,2022-11-12T02:40:21Z,15d337e8cc46b0d28f6a0a6d63c115f0a,customer,455-54-9050,412156,Christina,884 Victoria Ways,Peachtree City,GA,30269,33.3915,-84.5635,US,Dispensing optician,130.40.143.57,pamprice@perez-owens.net,+1-254-453-7862,Opera/8.24.(Windows 98; Win 9x 4.90; mhr-RU) Presto/2.9.185 Version/10.00,grocery_pos,90.73,BSD,fraud_Barton Inc
0,2022-12-21T21:18:11Z,2022-12-21T21:18:11Z,15dcd7e4494f7578ddaf6ab1a66078133,customer,498-66-3594,431095,Richard,7130 James Fields Apt. 720,Proctor,OK,74457,36.0308,-94.7613,US,Pension scheme manager,62.152.69.16,mistytucker@yahoo.com,385-318-6175,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2012-02-02 11:35:19 Firefox/9.0,food_dining,58.66,IQD,fraud_Jast and Sons
0,2023-01-13T12:22:44Z,2023-01-13T12:22:44Z,15eac25cce883165ed6d7500310cb8c25,customer,558-20-0244,601103,Tiffany,93569 Ross Hollow Apt. 740,Kaukauna,WI,54130,44.2956,-88.2717,US,"Engineer, control and instrumentation",119.138.47.205,willissamuel@gmail.com,877-231-5474-57250,Opera/8.64.(Windows NT 5.01; or-IN) Presto/2.9.162 Version/11.00,kids_pets,52.61,PEN,fraud_Gleason and Sons
0,2023-03-04T21:55:19Z,2023-03-04T21:55:19Z,15f2f7b1d9ce79a8b791ab17503d069b9,customer,840-68-3481,492243,Scott,62467 Paul Mill Apt. 875,Sacramento,NM,88347,32.8052,-105.6211,US,"Clinical scientist, histocompatibility and immunogenetics",94.156.8.99,patricia22@wolf.com,2342865325,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),food_dining,58.03,AUD,fraud_Kihn-Fritsch
0,2023-02-12T19:35:19Z,2023-02-12T19:35:19Z,15f9b06c9339fea97ffcd435372724230,customer,743-80-1423,676365,Kevin,20399 Robert Views Apt. 156,Henderson,NE,68371,40.7814,-97.7979,US,Actor,60.140.140.179,kevinpayne@hunt.com,723-894-9284,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),shopping_net,18.1,VUV,fraud_Gerlach Inc
0,2022-12-04T05:46:33Z,2022-12-04T05:46:33Z,160ac7e2721fbc10c4c980ed6f80bcd2e,customer,360-33-7464,305999,Tina,1015 Jonathan Bypass Apt. 209,Lehigh Acres,FL,33976,26.5952,-81.6849,US,Field seismologist,12.121.13.12,leechristopher@nguyen.net,+1-130-243-8272-4932,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/34.0.840.0 Safari/531.0",shopping_net,3.44,LAK,"fraud_Greenholt, O'Hara and Balistreri"
0,2023-01-25T20:35:37Z,2023-01-25T20:35:37Z,160de58eab3b8a090b5d71e04e16b6d30,customer,777-07-5349,501810,Amber,099 Murphy River,Rhodell,WV,25915,37.6254,-81.2749,US,Furniture designer,207.51.245.177,gonzaleslinda@gmail.com,5317057541,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),misc_pos,3.75,BND,fraud_Towne LLC
0,2023-01-15T23:20:37Z,2023-01-15T23:20:37Z,1618b2d79fe727001861493aa6032f437,customer,812-83-9557,601195,Joe,4337 Julia Park Suite 722,Austin,TX,78721,30.2721,-97.6868,US,"Engineer, technical sales",167.230.238.237,whitebryan@yahoo.com,7806421650,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),kids_pets,4.11,VUV,fraud_Schoen-Quigley
