first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Sherri,Jacobs,1949-07-15,8.0,2.0,4.0,3.0,0.0,8999.0,2019.0,15.0,47.0,285.0,2471.0,3.0,fraud,2022-12-13T19:50:13Z,1fbee9cc-1265-45be-b88c-90e831f01e2c,customer,b915-86544814,1fbee9cc-1265-45be-b88c-90e831f01e2c,theft,2023-03-06T15:05:50Z
Felicia,Duncan,1950-06-12,6.0,1.0,4.0,2.0,0.0,9628.0,2956.0,8.0,34.0,555.0,3328.0,4.0,fraud,2022-03-07T08:28:05Z,14bde1ef-a0b3-4341-b13b-f5d9ad609b8a,customer,c811-10340650,14bde1ef-a0b3-4341-b13b-f5d9ad609b8a,breakin,2023-03-06T15:05:50Z
Andres,Kim,1935-03-27,4.0,2.0,5.0,2.0,0.0,4534.0,2599.0,10.0,48.0,550.0,2684.0,5.0,fraud,2022-05-27T19:29:03Z,fec7b281-2c82-48ce-9130-83de69c7bfdf,customer,b412-88580275,fec7b281-2c82-48ce-9130-83de69c7bfdf,breakin,2023-03-06T15:05:50Z
Jerome,Butler,2003-01-16,7.0,2.0,6.0,3.0,0.0,6512.0,4147.0,16.0,51.0,532.0,2530.0,4.0,fraud,2022-12-28T22:47:35Z,594f2dda-b6fc-4243-9dc9-fd77a6d3da46,customer,a483-36739522,594f2dda-b6fc-4243-9dc9-fd77a6d3da46,collision,2023-03-06T15:05:50Z
Paula,Nunez,1930-05-13,4.0,3.0,5.0,3.0,0.0,3805.0,5286.0,9.0,42.0,603.0,3197.0,3.0,fraud,2023-02-13T05:43:36Z,8fdb3a6b-2c9d-4f59-84d1-fbe7a1eab572,customer,a751-39504758,8fdb3a6b-2c9d-4f59-84d1-fbe7a1eab572,theft,2023-03-06T15:05:50Z
Kerri,Bartlett,1948-04-22,4.0,1.0,2.0,2.0,0.0,9248.0,4825.0,6.0,42.0,667.0,2253.0,6.0,fraud,2022-12-18T07:50:09Z,c6bd6b13-e401-429c-855f-c8720c632c5c,customer,b320-34975932,c6bd6b13-e401-429c-855f-c8720c632c5c,collision,2023-03-06T15:05:50Z
Brian,Rivas,1995-05-12,5.0,2.0,5.0,2.0,0.0,8623.0,2932.0,10.0,37.0,539.0,3362.0,6.0,fraud,2022-12-28T06:36:41Z,2d5254f3-ba7b-482e-9080-2069c0606a7b,customer,b051-33481992,2d5254f3-ba7b-482e-9080-2069c0606a7b,theft,2023-03-06T15:05:50Z
Maxwell,Reilly,2007-08-05,6.0,1.0,6.0,2.0,0.0,8190.0,3460.0,13.0,48.0,317.0,2465.0,3.0,fraud,2022-06-05T03:27:29Z,0be3f0bb-01f8-4a32-b40f-bee589b00a5e,customer,b347-37781585,0be3f0bb-01f8-4a32-b40f-bee589b00a5e,breakin,2023-03-06T15:05:50Z
Kevin,Campos,2019-05-18,7.0,2.0,4.0,3.0,0.0,7996.0,2944.0,13.0,44.0,370.0,2420.0,1.0,fraud,2022-05-02T23:55:59Z,a70d4fad-4eec-4b7c-896c-e283ed65afa2,customer,d631-71112873,a70d4fad-4eec-4b7c-896c-e283ed65afa2,theft,2023-03-06T15:05:50Z
Jeremiah,Banks,2013-05-23,5.0,2.0,3.0,2.0,0.0,8973.0,4272.0,12.0,37.0,484.0,3002.0,4.0,fraud,2022-12-30T14:49:17Z,0678b64b-bbef-4c32-bacf-3ff64051bdae,customer,d987-45968326,0678b64b-bbef-4c32-bacf-3ff64051bdae,breakin,2023-03-06T15:05:50Z
Luke,Dickerson,2014-04-19,6.0,1.0,8.0,2.0,0.0,7544.0,3882.0,10.0,47.0,273.0,3157.0,4.0,fraud,2022-12-23T14:39:21Z,81c530ce-68cb-4e81-ac19-cda92ab4b38c,customer,d558-80904712,81c530ce-68cb-4e81-ac19-cda92ab4b38c,collision,2023-03-06T15:05:50Z
Ariana,Fry,2000-01-12,4.0,2.0,4.0,2.0,0.0,5856.0,2945.0,8.0,37.0,546.0,3081.0,4.0,fraud,2022-08-17T08:03:20Z,bd7b34e7-091c-4aff-b4d6-1073b058c87e,customer,c627-78835092,bd7b34e7-091c-4aff-b4d6-1073b058c87e,collision,2023-03-06T15:05:50Z
Bryce,Stafford,1979-01-07,5.0,2.0,4.0,2.0,0.0,8642.0,4911.0,9.0,37.0,586.0,2340.0,6.0,fraud,2022-08-21T21:25:15Z,e92e9a8f-3b39-48dc-a204-79db4cf117fc,customer,a395-82683621,e92e9a8f-3b39-48dc-a204-79db4cf117fc,theft,2023-03-06T15:05:50Z
Robin,Rodgers,2016-10-25,6.0,3.0,6.0,3.0,0.0,8176.0,5169.0,10.0,39.0,513.0,2826.0,4.0,fraud,2022-06-08T14:56:51Z,8df90581-100d-4941-8ca2-bff0d13aeb4d,customer,a703-65575971,8df90581-100d-4941-8ca2-bff0d13aeb4d,breakin,2023-03-06T15:05:50Z
Julian,Terry,2020-08-10,7.0,2.0,6.0,2.0,0.0,2772.0,5729.0,9.0,40.0,641.0,1973.0,3.0,fraud,2022-09-06T19:35:56Z,c2106252-9613-4436-ac3f-f894e83aa7cb,customer,a219-00302236,c2106252-9613-4436-ac3f-f894e83aa7cb,theft,2023-03-06T15:05:50Z
Jaime,Abbott,1968-12-24,4.0,2.0,4.0,2.0,0.0,8026.0,2888.0,5.0,36.0,511.0,3666.0,5.0,fraud,2023-01-13T03:50:41Z,1fa0a628-9b90-4098-9772-3d0d9c5a5e34,customer,b532-72578019,1fa0a628-9b90-4098-9772-3d0d9c5a5e34,breakin,2023-03-06T15:05:50Z
Shelia,Robinson,2010-04-20,4.0,2.0,5.0,2.0,0.0,6826.0,2644.0,8.0,36.0,605.0,2879.0,5.0,fraud,2022-07-27T03:44:01Z,3fe06fb1-b36b-4250-bcb6-2e3037653832,customer,b465-17647734,3fe06fb1-b36b-4250-bcb6-2e3037653832,collision,2023-03-06T15:05:50Z
Mercedes,Larsen,1999-03-26,5.0,2.0,6.0,1.0,0.0,5511.0,4535.0,10.0,47.0,304.0,2830.0,1.0,fraud,2022-04-05T03:30:20Z,26bc1323-fd12-4393-beb7-2ee4958b5183,customer,a670-44644806,26bc1323-fd12-4393-beb7-2ee4958b5183,breakin,2023-03-06T15:05:50Z
Christine,Whitaker,1964-10-28,6.0,2.0,7.0,2.0,0.0,4603.0,4068.0,11.0,48.0,572.0,2377.0,4.0,fraud,2022-11-18T22:10:21Z,bb60bfb3-ea2d-4f91-8ffa-c676ef3433d7,customer,b839-37007237,bb60bfb3-ea2d-4f91-8ffa-c676ef3433d7,collision,2023-03-06T15:05:50Z
Lindsay,Benjamin,1947-02-22,6.0,2.0,6.0,3.0,0.0,8312.0,2627.0,13.0,52.0,200.0,3506.0,1.0,fraud,2022-10-03T02:40:44Z,7df90df1-ba81-432d-bf50-1a0100cae260,customer,b213-20627799,7df90df1-ba81-432d-bf50-1a0100cae260,theft,2023-03-06T15:05:50Z
Sherri,Haas,1950-02-16,5.0,2.0,5.0,1.0,0.0,11006.0,3421.0,14.0,40.0,661.0,3412.0,1.0,,2022-06-26T05:08:13Z,a2b8fcb1-3939-4a6c-b5ea-fa45e1d7f2fa,customer,d632-18959720,a2b8fcb1-3939-4a6c-b5ea-fa45e1d7f2fa,theft,2023-03-06T15:05:50Z
Paula,Bauer,1988-04-29,6.0,3.0,4.0,1.0,0.0,9617.0,3557.0,13.0,43.0,668.0,3721.0,2.0,,2022-06-02T07:52:29Z,cf8b06ad-dd16-4552-9d97-43db15c2fe38,customer,d019-79246049,cf8b06ad-dd16-4552-9d97-43db15c2fe38,breakin,2023-03-06T15:05:50Z
Selena,Combs,2001-01-15,3.0,2.0,2.0,1.0,0.0,7649.0,6025.0,10.0,32.0,372.0,1762.0,5.0,,2022-07-14T14:04:03Z,c3197eb8-772b-41dd-baf9-bdabddac9bf1,customer,d355-28258580,c3197eb8-772b-41dd-baf9-bdabddac9bf1,theft,2023-03-06T15:05:50Z
Amanda,Moody,1937-10-05,7.0,2.0,6.0,2.0,0.0,5692.0,1961.0,13.0,37.0,384.0,2643.0,2.0,,2022-09-04T02:36:07Z,b0ff18bb-e6b3-4c8f-a247-3bb2abdcd6c2,customer,d778-14691836,b0ff18bb-e6b3-4c8f-a247-3bb2abdcd6c2,breakin,2023-03-06T15:05:50Z
Steven,Frederick,1927-01-26,5.0,2.0,4.0,2.0,0.0,8900.0,5273.0,10.0,54.0,520.0,2361.0,5.0,,2022-09-26T15:58:36Z,f8b0521e-6a29-4683-9587-841108c78061,customer,a025-29542034,f8b0521e-6a29-4683-9587-841108c78061,theft,2023-03-06T15:05:50Z
Alison,Franklin,1955-12-01,3.0,2.0,5.0,2.0,0.0,13443.0,4658.0,11.0,29.0,538.0,2866.0,3.0,,2023-01-05T03:16:28Z,575ff0c6-e0ca-4164-9392-d19769368f9e,customer,d578-41476498,575ff0c6-e0ca-4164-9392-d19769368f9e,collision,2023-03-06T15:05:50Z
Carla,Li,2005-11-02,5.0,2.0,5.0,2.0,0.0,8624.0,3426.0,6.0,45.0,598.0,2999.0,4.0,,2022-05-20T12:56:36Z,b1b5a33f-4106-47b8-954e-6e7138cf904e,customer,b689-02104915,b1b5a33f-4106-47b8-954e-6e7138cf904e,breakin,2023-03-06T15:05:50Z
Connie,Jenkins,1940-10-20,2.0,2.0,2.0,1.0,0.0,15454.0,5176.0,11.0,35.0,491.0,3098.0,3.0,,2022-09-02T23:36:35Z,7f1dc67b-dc5f-449a-8f78-767815a89d35,customer,b251-40345850,7f1dc67b-dc5f-449a-8f78-767815a89d35,collision,2023-03-06T15:05:50Z
Francis,Huff,1998-08-04,6.0,3.0,6.0,1.0,0.0,4872.0,3904.0,13.0,59.0,839.0,2976.0,4.0,,2022-11-29T22:04:50Z,cf35863f-390f-4977-957e-94f3889066cb,customer,d249-57818650,cf35863f-390f-4977-957e-94f3889066cb,breakin,2023-03-06T15:05:50Z
Robin,Frey,1926-06-19,5.0,2.0,4.0,2.0,0.0,10094.0,3167.0,14.0,36.0,432.0,2949.0,1.0,,2022-05-25T18:44:22Z,99ddfea8-5bc9-4d8a-b15f-3bcb9a39f90d,customer,d969-06517224,99ddfea8-5bc9-4d8a-b15f-3bcb9a39f90d,breakin,2023-03-06T15:05:50Z
Derek,Lawson,1924-12-09,5.0,2.0,2.0,2.0,0.0,10349.0,5592.0,11.0,46.0,602.0,1899.0,5.0,,2022-12-10T10:50:22Z,c7262e4b-141b-4349-8646-5ea6e859c46c,customer,a610-34652073,c7262e4b-141b-4349-8646-5ea6e859c46c,theft,2023-03-06T15:05:50Z
Daisy,Mcmahon,1955-10-09,5.0,2.0,4.0,2.0,0.0,9049.0,3958.0,11.0,39.0,671.0,2124.0,3.0,,2022-03-20T09:02:09Z,94fc4554-8ca0-4e09-be3f-ecc2605de62a,customer,d398-96862547,94fc4554-8ca0-4e09-be3f-ecc2605de62a,collision,2023-03-06T15:05:50Z
David,Conrad,1925-07-26,5.0,2.0,6.0,3.0,0.0,8906.0,3745.0,9.0,37.0,424.0,2596.0,2.0,,2022-09-02T13:05:29Z,b1e15458-e22f-4389-bc70-e180ceccfeec,customer,b698-37909402,b1e15458-e22f-4389-bc70-e180ceccfeec,collision,2023-03-06T15:05:50Z
Thomas,Phelps,1926-06-05,6.0,3.0,2.0,2.0,0.0,8007.0,3383.0,14.0,39.0,653.0,1615.0,3.0,,2022-09-15T00:07:14Z,5416eae6-eb30-4d7f-a4fd-4e990276b0b5,customer,a271-71969354,5416eae6-eb30-4d7f-a4fd-4e990276b0b5,breakin,2023-03-06T15:05:50Z
Bonnie,Bennett,1918-12-09,4.0,2.0,3.0,2.0,0.0,12750.0,4711.0,16.0,34.0,394.0,2456.0,4.0,,2022-10-21T07:28:03Z,64542d27-47ec-4b9c-830e-454ce2a59a00,customer,d641-11282085,64542d27-47ec-4b9c-830e-454ce2a59a00,theft,2023-03-06T15:05:50Z
Rickey,Schwartz,1980-05-20,7.0,2.0,4.0,2.0,0.0,10261.0,4007.0,12.0,52.0,607.0,2496.0,6.0,,2022-06-12T05:13:22Z,d6df7977-5f73-409a-928b-baeb9cc5123d,customer,b525-86290825,d6df7977-5f73-409a-928b-baeb9cc5123d,collision,2023-03-06T15:05:50Z
Vernon,Doyle,1941-06-19,5.0,2.0,3.0,2.0,0.0,10118.0,5237.0,7.0,37.0,503.0,2480.0,6.0,,2022-12-15T02:59:21Z,8bd18505-248f-4475-a740-51640927bf95,customer,a516-23005845,8bd18505-248f-4475-a740-51640927bf95,collision,2023-03-06T15:05:50Z
Chad,Buchanan,2006-01-12,6.0,2.0,3.0,1.0,0.0,10662.0,2781.0,6.0,48.0,542.0,2988.0,6.0,,2022-10-04T17:41:52Z,892a93f4-0e00-4c5f-978d-7a35a9c814f4,customer,a364-44530135,892a93f4-0e00-4c5f-978d-7a35a9c814f4,collision,2023-03-06T15:05:50Z
Cristina,Mack,1991-11-02,3.0,2.0,3.0,1.0,0.0,15076.0,4408.0,14.0,34.0,652.0,2349.0,4.0,,2022-08-01T01:42:48Z,e1895652-a0d1-46da-bce5-9087102c8997,customer,b562-55172316,e1895652-a0d1-46da-bce5-9087102c8997,collision,2023-03-06T15:05:50Z
Bradley,Juarez,1985-09-20,4.0,2.0,2.0,2.0,0.0,9313.0,6741.0,15.0,40.0,763.0,1267.0,7.0,,2022-10-19T23:49:27Z,761ae998-6046-4a53-9bc5-55f2fec07ef0,customer,d911-89759178,761ae998-6046-4a53-9bc5-55f2fec07ef0,theft,2023-03-06T15:05:50Z
Jay,Mclaughlin,1929-10-17,6.0,2.0,4.0,2.0,0.0,9404.0,3589.0,13.0,41.0,560.0,3073.0,2.0,,2022-11-08T14:50:19Z,19a8388b-0844-4470-8673-05f515377db5,customer,a666-39439169,19a8388b-0844-4470-8673-05f515377db5,collision,2023-03-06T15:05:50Z
Chad,Kline,1965-01-16,4.0,3.0,3.0,2.0,0.0,12030.0,4855.0,15.0,36.0,627.0,3307.0,3.0,,2022-05-07T22:39:02Z,ccd911f0-7a88-4314-819e-5bd133847c42,customer,c721-23679429,ccd911f0-7a88-4314-819e-5bd133847c42,breakin,2023-03-06T15:05:50Z
Chad,Donovan,2013-12-29,4.0,2.0,4.0,2.0,0.0,6715.0,5582.0,9.0,50.0,461.0,2675.0,5.0,,2022-11-04T15:25:40Z,4da1bf1d-7e48-4557-b667-3c58c72eecf9,customer,a038-67602965,4da1bf1d-7e48-4557-b667-3c58c72eecf9,breakin,2023-03-06T15:05:50Z
Kaylee,Neal,2009-11-17,4.0,2.0,6.0,2.0,0.0,11258.0,2457.0,12.0,30.0,455.0,2742.0,2.0,,2022-11-07T03:37:46Z,7a149dff-ccef-4396-84b4-1031d9accf08,customer,c469-20939085,7a149dff-ccef-4396-84b4-1031d9accf08,theft,2023-03-06T15:05:50Z
Jaime,Greer,1931-10-10,5.0,2.0,3.0,1.0,0.0,9207.0,3224.0,10.0,43.0,623.0,2765.0,5.0,,2022-06-21T10:22:56Z,be2a98b2-1553-4799-aad9-169120b091a9,customer,b737-45351971,be2a98b2-1553-4799-aad9-169120b091a9,collision,2023-03-06T15:05:50Z
Anna,Fitzpatrick,1996-01-10,5.0,2.0,3.0,1.0,0.0,7166.0,3903.0,11.0,48.0,608.0,2791.0,5.0,,2022-07-06T02:21:13Z,0b3513b8-719e-4c08-b9d2-2735436ec379,customer,a815-63384644,0b3513b8-719e-4c08-b9d2-2735436ec379,theft,2023-03-06T15:05:50Z
Wyatt,Peterson,1946-09-10,4.0,2.0,4.0,3.0,0.0,9185.0,4642.0,12.0,30.0,424.0,2279.0,5.0,,2022-06-04T20:04:25Z,30d83c73-dc64-48be-ba1e-c73753962c28,customer,b153-39103789,30d83c73-dc64-48be-ba1e-c73753962c28,theft,2023-03-06T15:05:50Z
Kristine,Rosario,1930-03-10,5.0,3.0,3.0,1.0,0.0,9713.0,4494.0,17.0,41.0,717.0,3355.0,3.0,,2022-08-19T03:29:49Z,e7122707-8eae-4b56-b571-bb71806f14a1,customer,a440-34890818,e7122707-8eae-4b56-b571-bb71806f14a1,breakin,2023-03-06T15:05:50Z
Brandi,Giles,1995-03-08,5.0,2.0,4.0,1.0,0.0,9527.0,5234.0,8.0,39.0,801.0,3331.0,2.0,,2022-09-20T00:01:23Z,c6b6fa19-ad48-4268-b653-72193c25a0b5,customer,b633-14016731,c6b6fa19-ad48-4268-b653-72193c25a0b5,collision,2023-03-06T15:05:50Z
Brent,Herman,2007-03-04,3.0,2.0,4.0,2.0,0.0,7966.0,6698.0,10.0,35.0,518.0,1576.0,5.0,,2022-09-11T01:08:44Z,949c16a4-e92d-427d-b98e-ff58096637df,customer,c870-21807815,949c16a4-e92d-427d-b98e-ff58096637df,collision,2023-03-06T15:05:50Z
Michaela,Monroe,1931-10-21,6.0,3.0,4.0,3.0,0.0,7444.0,3156.0,14.0,33.0,487.0,2121.0,3.0,,2023-01-08T04:47:35Z,a57d622e-25b4-47ba-9b4a-594d6746b26e,customer,b729-47452451,a57d622e-25b4-47ba-9b4a-594d6746b26e,collision,2023-03-06T15:05:50Z
Bonnie,Mcpherson,2005-11-09,6.0,2.0,2.0,2.0,0.0,9419.0,4630.0,14.0,47.0,577.0,3065.0,4.0,,2023-02-20T04:37:12Z,53639cd0-a6fc-4b41-8c09-2e215c20db95,customer,d339-75405345,53639cd0-a6fc-4b41-8c09-2e215c20db95,theft,2023-03-06T15:05:50Z
Cathy,Calderon,1984-12-26,5.0,3.0,4.0,2.0,0.0,9596.0,3518.0,15.0,32.0,581.0,2010.0,4.0,,2022-10-03T15:51:10Z,9575cb25-90e7-43ae-b5bc-af5094d1e800,customer,c027-93642104,9575cb25-90e7-43ae-b5bc-af5094d1e800,collision,2023-03-06T15:05:50Z
Terri,Orozco,2004-08-12,3.0,2.0,3.0,2.0,0.0,13915.0,3965.0,13.0,41.0,588.0,2916.0,3.0,,2022-09-20T23:32:01Z,26eee30f-1d6a-4cb4-a5f9-2f14cc6e987d,customer,d537-52295029,26eee30f-1d6a-4cb4-a5f9-2f14cc6e987d,collision,2023-03-06T15:05:50Z
Alexandra,Cantu,1954-07-25,5.0,2.0,3.0,2.0,0.0,8399.0,6477.0,10.0,55.0,627.0,1578.0,4.0,,2022-11-12T01:36:43Z,13f36e0a-9361-416e-b975-34a2446d8fe3,customer,d499-25006994,13f36e0a-9361-416e-b975-34a2446d8fe3,breakin,2023-03-06T15:05:50Z
Rhonda,Briggs,1956-09-02,4.0,3.0,3.0,2.0,0.0,6749.0,7307.0,10.0,43.0,603.0,1467.0,6.0,,2022-09-01T03:26:12Z,4e25ebbf-a03a-4330-a66d-1173cccb0b6f,customer,b254-72101870,4e25ebbf-a03a-4330-a66d-1173cccb0b6f,theft,2023-03-06T15:05:50Z
Mercedes,Reed,1951-01-11,5.0,2.0,4.0,2.0,0.0,7773.0,5126.0,12.0,38.0,470.0,2884.0,4.0,,2022-11-14T11:57:18Z,cd8ed4a7-8344-4c8b-835f-2e88827acf20,customer,c030-35437090,cd8ed4a7-8344-4c8b-835f-2e88827acf20,theft,2023-03-06T15:05:50Z
Valerie,Madden,1999-05-19,6.0,3.0,3.0,2.0,0.0,5379.0,6560.0,10.0,52.0,670.0,2220.0,6.0,,2023-01-08T17:22:20Z,9cf11841-20a2-4293-9899-9f2db16155d4,customer,c654-50872135,9cf11841-20a2-4293-9899-9f2db16155d4,collision,2023-03-06T15:05:50Z
Darryl,Spence,1924-05-02,5.0,2.0,3.0,2.0,0.0,8530.0,6289.0,6.0,53.0,518.0,1790.0,4.0,,2022-04-13T14:08:13Z,d7fea360-0ffd-4eb1-8699-e51f7fd860d1,customer,c903-75505004,d7fea360-0ffd-4eb1-8699-e51f7fd860d1,theft,2023-03-06T15:05:50Z
Thomas,Morrison,1967-02-19,5.0,2.0,3.0,3.0,0.0,7768.0,6896.0,9.0,52.0,579.0,1729.0,5.0,,2022-03-23T06:32:20Z,869f8d7c-9054-482e-a67c-b48b882fb0c2,customer,a417-78565023,869f8d7c-9054-482e-a67c-b48b882fb0c2,breakin,2023-03-06T15:05:50Z
Stacy,Lynch,1971-04-03,4.0,2.0,4.0,2.0,0.0,11384.0,4826.0,11.0,31.0,494.0,2370.0,4.0,,2022-09-14T12:05:46Z,1049dfd9-3c76-419b-b101-ec102c72901a,customer,c266-70126837,1049dfd9-3c76-419b-b101-ec102c72901a,theft,2023-03-06T15:05:50Z
Collin,Mann,1964-06-20,4.0,3.0,5.0,2.0,0.0,10225.0,5620.0,12.0,37.0,641.0,3928.0,2.0,,2023-01-25T20:34:40Z,3dceae39-a6ec-42fe-81c7-4d43391fb041,customer,b660-13684386,3dceae39-a6ec-42fe-81c7-4d43391fb041,collision,2023-03-06T15:05:50Z
Scott,Welch,1946-09-23,3.0,3.0,4.0,2.0,0.0,12581.0,6171.0,14.0,34.0,535.0,2745.0,4.0,,2023-03-03T04:07:24Z,6e2fcfe7-bbe8-4812-a97b-165632186cb7,customer,b860-49731682,6e2fcfe7-bbe8-4812-a97b-165632186cb7,theft,2023-03-06T15:05:50Z
Victor,Ford,1974-11-18,3.0,2.0,3.0,2.0,0.0,14247.0,3317.0,12.0,40.0,419.0,3671.0,2.0,,2022-07-07T19:23:46Z,705dc4e7-8b03-479f-9775-c150ebe9f24e,customer,b875-25048362,705dc4e7-8b03-479f-9775-c150ebe9f24e,breakin,2023-03-06T15:05:50Z
Darlene,Cohen,1983-09-14,5.0,2.0,4.0,2.0,0.0,9269.0,3190.0,10.0,34.0,350.0,2476.0,1.0,,2022-10-11T00:39:09Z,56981b87-b94c-47de-bc73-d94b2c3a1ea2,customer,b751-71425457,56981b87-b94c-47de-bc73-d94b2c3a1ea2,breakin,2023-03-06T15:05:50Z
Derek,Murray,1934-05-08,4.0,3.0,3.0,1.0,0.0,13653.0,4695.0,12.0,39.0,775.0,2959.0,3.0,,2022-11-06T02:59:38Z,a48d782f-0ff4-4d77-be80-f7310ab35f37,customer,c562-72840448,a48d782f-0ff4-4d77-be80-f7310ab35f37,theft,2023-03-06T15:05:50Z
Leroy,Small,1988-05-07,5.0,2.0,5.0,2.0,0.0,10860.0,3194.0,15.0,31.0,568.0,2992.0,2.0,,2023-01-22T05:02:48Z,9bcb9b4a-53f6-4700-b5cb-06c2c56edfd9,customer,d591-86461417,9bcb9b4a-53f6-4700-b5cb-06c2c56edfd9,theft,2023-03-06T15:05:50Z
Carla,Novak,1923-07-08,4.0,2.0,2.0,2.0,0.0,8817.0,6253.0,8.0,48.0,549.0,1993.0,5.0,,2022-11-02T21:34:14Z,83802337-9aff-48d8-ab27-6ad799d2e460,customer,d639-72384900,83802337-9aff-48d8-ab27-6ad799d2e460,collision,2023-03-06T15:05:50Z
Anna,Dickerson,1920-09-02,4.0,2.0,5.0,1.0,0.0,14516.0,2576.0,15.0,29.0,549.0,3287.0,3.0,,2022-10-05T04:56:36Z,d82ed690-6cab-40ed-9c49-4f197b95eb17,customer,b561-21953618,d82ed690-6cab-40ed-9c49-4f197b95eb17,breakin,2023-03-06T15:05:50Z
Theresa,Underwood,1970-02-24,5.0,2.0,4.0,2.0,0.0,4574.0,6178.0,9.0,51.0,515.0,1898.0,5.0,,2022-11-09T16:15:13Z,62cbef63-910d-4d10-8c7f-8cd8aeaae266,customer,c326-60518522,62cbef63-910d-4d10-8c7f-8cd8aeaae266,collision,2023-03-06T15:05:50Z
Linda,Blair,1951-10-15,5.0,2.0,5.0,1.0,0.0,8563.0,5590.0,8.0,42.0,487.0,2350.0,7.0,,2022-07-19T11:50:29Z,06008f70-82d6-4096-b8d5-38f614b3c261,customer,a304-60063205,06008f70-82d6-4096-b8d5-38f614b3c261,collision,2023-03-06T15:05:50Z
Amanda,Mcclure,1940-03-05,6.0,2.0,3.0,1.0,0.0,9261.0,2892.0,14.0,38.0,611.0,2615.0,2.0,,2022-12-15T11:40:59Z,ee303823-7132-46dc-bf79-c9ecb91195cc,customer,a624-84423358,ee303823-7132-46dc-bf79-c9ecb91195cc,collision,2023-03-06T15:05:50Z
Clayton,Fuentes,1961-03-22,5.0,2.0,4.0,2.0,0.0,7610.0,5079.0,3.0,53.0,298.0,3110.0,5.0,,2022-10-04T09:02:19Z,14d4b0c5-afa9-4d25-a823-81158fba7211,customer,a190-67562035,14d4b0c5-afa9-4d25-a823-81158fba7211,collision,2023-03-06T15:05:50Z
Johnathan,Hurst,2013-07-28,5.0,2.0,6.0,1.0,0.0,10142.0,3217.0,13.0,33.0,537.0,3829.0,1.0,,2022-11-18T03:16:19Z,b9b76bb8-bf71-4f4a-9c21-1a0c76d1edfa,customer,b884-19335894,b9b76bb8-bf71-4f4a-9c21-1a0c76d1edfa,theft,2023-03-06T15:05:50Z
Jaime,Moody,1940-01-29,5.0,3.0,4.0,2.0,0.0,9434.0,3703.0,19.0,45.0,560.0,3699.0,4.0,,2022-12-23T08:21:48Z,1430a37f-a8c8-4b55-8fa2-0164813c7917,customer,c637-46803105,1430a37f-a8c8-4b55-8fa2-0164813c7917,theft,2023-03-06T15:05:50Z
Alexis,Flynn,2015-05-26,4.0,2.0,3.0,2.0,0.0,13401.0,3122.0,14.0,34.0,552.0,2580.0,3.0,,2022-11-01T01:09:43Z,0bed46e4-2974-4e7c-93cc-297c9047a56e,customer,d706-26344999,0bed46e4-2974-4e7c-93cc-297c9047a56e,breakin,2023-03-06T15:05:50Z
Travis,Lucas,1919-05-20,5.0,3.0,4.0,2.0,0.0,9474.0,4426.0,17.0,37.0,550.0,2862.0,3.0,,2022-07-06T18:26:45Z,18d67319-f327-41af-b077-3b9dd3241c1d,customer,b243-37359101,18d67319-f327-41af-b077-3b9dd3241c1d,collision,2023-03-06T15:05:50Z
Natalie,Fitzpatrick,1989-07-04,3.0,2.0,4.0,2.0,0.0,8623.0,6536.0,8.0,45.0,442.0,1649.0,3.0,,2022-07-28T04:12:23Z,f8aa863b-db88-4a0f-b9f6-6c067ffc0e1f,customer,b631-13635905,f8aa863b-db88-4a0f-b9f6-6c067ffc0e1f,theft,2023-03-06T15:05:50Z
Colton,Mitchell,1977-09-22,5.0,2.0,3.0,1.0,0.0,11551.0,4970.0,12.0,46.0,552.0,4230.0,3.0,,2023-01-15T12:30:20Z,b66a440b-98b8-47f5-963c-4d71c64a2691,customer,d350-53898498,b66a440b-98b8-47f5-963c-4d71c64a2691,breakin,2023-03-06T15:05:50Z
Amy,Rodriguez,1985-08-08,4.0,2.0,3.0,2.0,0.0,12288.0,3930.0,11.0,36.0,448.0,3444.0,3.0,,2023-01-21T23:22:38Z,a8c3209c-2c71-4a72-84c8-e484b2e63375,customer,b585-28369232,a8c3209c-2c71-4a72-84c8-e484b2e63375,theft,2023-03-06T15:05:50Z
Laurie,Clark,2020-10-12,5.0,2.0,5.0,2.0,0.0,8035.0,4161.0,10.0,39.0,548.0,2900.0,2.0,,2023-01-17T19:32:53Z,2876694a-2922-47f3-860c-7f45307666e3,customer,d591-39181031,2876694a-2922-47f3-860c-7f45307666e3,breakin,2023-03-06T15:05:50Z
Alicia,Franco,2015-03-14,4.0,2.0,3.0,2.0,0.0,12490.0,2620.0,11.0,38.0,481.0,2748.0,2.0,,2022-10-21T19:34:00Z,852600a6-7243-477b-b1fc-e67499f69a5e,customer,a917-19332853,852600a6-7243-477b-b1fc-e67499f69a5e,collision,2023-03-06T15:05:50Z
